group,datasetName,datasetId,formula,adduct,chemMod,ion,mz,msm,fdr,rhoSpatial,rhoSpectral,rhoChaos,moleculeNames,moleculeIds,minIntensity,maxIntensity,totalIntensity,isomers,isobars,offSample,rawOffSampleProb,isobarIons
Iowa State University,gta3619,2025-06-19_16h57m41s,C10H16O,M[M]+,-O+C5H12N3O,C10H16O-O+C5H12N3O+,266.2226889,0.74013186,0.05,0.7500175480116686,0.9882884351684802,0.9985135135135135,"3,7-dimethyloct-6-en-1-yn-3-ol, 3,5,5-trimethylbicyclo[2.2.1]heptan-2-one, 2-(4-methylidenecyclohex-2-en-1-yl)propan-2-ol, 2,6-dimethylocta-3,5,7-trien-2-ol, 8-methylnona-4,7-dien-3-one, Beta-Cyclolavandulal, Beta-Cyclocitral, 2-methyl-5-(prop-1-en-2-yl)cyclopentane-1-carbaldehyde, 5,5-dimethyl-octahydropentalen-1-one, 4-(propan-2-yl)cyclohex-1-ene-1-carbaldehyde, Neral, Cis-Ocimene, 4,7,7-trimethyl-6-oxabicyclo[3.2.1]oct-2-ene, 2-methyl-6-methylideneocta-1,7-dien-3-ol, 4-methyl-1-(prop-1-en-2-yl)cyclohex-3-en-1-ol, 2-methyl-2-(5-methylhexa-1,4-dien-3-yl)oxirane, (1Alpha,5Alpha,6Alpha)-2,6-Dimethylbicyclo[3.1.1]Hept-2-Ene-6-Methanol, 2,2-dimethyl-3-(3-methylidenepent-4-en-1-yl)oxirane, Cis-(+)-P-Mentha-1(7),5-Dien-2-Ol, Alpha-Campholenal, Matatabiether, (+-)-Pinol, 5-methyl-2-(prop-1-en-2-yl)cyclohexan-1-one, Dihydrocarvone, 2-Isopropenyl-5-Methylhexa-Trans-3,5-Diene-1-Ol, Nojigiku Alcohol, 2-(4-methylcyclohex-3-en-1-yl)prop-2-en-1-ol, 3-methyl-2-(3-methylbut-2-en-1-yl)-2,5-dihydrofuran, 2,5,5-trimethylhepta-1,6-dien-4-one, Terpinolene Monoxide, 1-(1,4-Dimethyl-3-Cyclohexen-1-Yl)Ethanone, Lyratol, 2,2,4-trimethylcyclohex-3-ene-1-carbaldehyde, 2-methyl-6-methylideneoct-7-en-3-one, Teresantalol, 3,7-dimethylocta-1,5,7-trien-3-ol, deca-2,4-dienal, 6-methyl-3-(propan-2-yl)cyclohex-2-en-1-one, Thujon, 2,7,7-trimethyl-3-oxatricyclo[4.1.1.0??,???]octane, 1-methyl-4-(prop-1-en-2-yl)cyclohex-2-en-1-ol, Artemisia Ketone, 2,7,7-trimethylbicyclo[3.1.1]hept-2-en-6-ol, Limonene Oxide, 3,6-dimethyl-2,3,3a,4,5,7a-hexahydro-1-benzofuran, 2-methyl-6-methylideneocta-3,7-dien-2-ol, 3-Methyl-1-(1-Methylethenyl)-3-Cyclohexen-1-Ol, 2-methylidene-5-(propan-2-yl)cyclohexan-1-one, 1-methyl-4-(prop-1-en-2-yl)cyclohex-3-en-1-ol, 4-methylidene-1-(propan-2-yl)cyclohex-2-en-1-ol","CNP0075955, CNP0076454, CNP0076810, CNP0091003, CNP0093089, CNP0106998, CNP0108027, CNP0109366, CNP0124019, CNP0124870, CNP0127332, CNP0130871, CNP0131175, CNP0132215, CNP0144409, CNP0150720, CNP0153154, CNP0154842, CNP0159669, CNP0167945, CNP0176995, CNP0177575, CNP0179926, CNP0183834, CNP0184968, CNP0187821, CNP0190979, CNP0194798, CNP0198066, CNP0198469, CNP0198541, CNP0203908, CNP0205261, CNP0206520, CNP0206697, CNP0208610, CNP0213382, CNP0214671, CNP0216868, CNP0219052, CNP0222158, CNP0226697, CNP0229170, CNP0230379, CNP0239881, CNP0239894, CNP0243738, CNP0243861, CNP0243978, CNP0245506",0,48763.96094,25783482,50,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C29H48O,M[M]+,-O+C5H12N3O,C29H48O-O+C5H12N3O+,526.4730899,0.7348272,0.05,0.7697800096292563,0.9557119197058414,0.9988300835654597,"6,6,9a,11a-tetramethyl-1-(6-methylheptan-2-yl)-1H,2H,3H,3aH,5H,5aH,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-one, 29-Isofucosterol, Clerosterol, 4,4,6a,6b,11,12,14b-heptamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,14,14a,14b-icosahydropicen-3-ol, Gramisterol, 9a,11a-dimethyl-1-{1-[2-(3-methylbutan-2-yl)cyclopropyl]ethyl}-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-ol, 4,4,6a,6b,10,10,14b-heptamethyl-1,2,3,4,4a,5,6,6a,6b,7,9,10,11,12,12a,12b,13,14,14a,14b-icosahydropicen-3-ol, Sitostenone, 2-[1,4a,4b,6a,9,9-hexamethyl-2-(propan-2-yl)-1,2,3,4,4a,4b,5,6,6a,7,8,9,10,10a,12,12a-hexadecahydrochrysen-1-yl]acetaldehyde, Beta-Sitosterone, 7,12,16-trimethyl-15-(6-methylhept-5-en-2-yl)pentacyclo[9.7.0.0??,??.0??,???.0????,?????]octadecan-6-ol, 3a,6,9a,11a-tetramethyl-1-(6-methylhept-5-en-2-yl)-1H,2H,3H,3aH,4H,5H,5aH,6H,7H,8H,9H,9aH,10H,11H,11aH-cyclopenta[a]phenanthren-7-ol, 9a,11a-dimethyl-1-[5-(propan-2-yl)hept-5-en-2-yl]-1H,2H,3H,3aH,5H,5aH,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-ol, 1-(5-ethyl-6-methylhept-5-en-2-yl)-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-ol, 1-(5-ethyl-6-methylhept-4-en-2-yl)-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-ol, 3a,9a,11a-trimethyl-1-(6-methyl-5-methylideneheptan-2-yl)-1H,2H,3H,3aH,4H,5H,5aH,6H,7H,8H,9H,9aH,10H,11H,11aH-cyclopenta[a]phenanthren-7-ol, Spinasterol, 2-[1,4a,4b,6a,9,10-hexamethyl-2-(propan-2-yl)-1,2,3,4,4a,4b,5,6,6a,7,10,10a,10b,11,12,12a-hexadecahydrochrysen-1-yl]acetaldehyde, Fucosterol, 4Alpha-Methylfecosterol, 1-(5-ethyl-6-methylheptan-2-yl)-9a,11a-dimethyl-1H,2H,3H,3aH,5H,5aH,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-one, Adiantone, 6,9a,11a-trimethyl-1-(6-methyl-5-methylideneheptan-2-yl)-1H,2H,3H,3aH,3bH,4H,5H,5aH,6H,7H,8H,9H,9aH,11H,11aH-cyclopenta[a]phenanthren-7-ol, Fucostanol","CNP0076938, CNP0081406, CNP0122615, CNP0174553, CNP0179208, CNP0185552, CNP0187748, CNP0192047, CNP0193780, CNP0195919, CNP0198494, CNP0206313, CNP0222119, CNP0222173, CNP0224322, CNP0229511, CNP0229778, CNP0239312, CNP0239729, CNP0240284, CNP0246746, CNP0275080, CNP0305442, CNP0389131",0,40046.39063,5014247.5,24,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C23H25NO5,M[M]+,-O+C5H12N3O,C23H25NO5-O+C5H12N3O+,509.2758467,0.7336903,0.05,0.7493883386490243,0.9802870196598483,0.9987403494514425,"Buxifoliadine E, Sanguilutine","CNP0419550, CNP0426859",0,20138.98633,10040246,2,3,,,"C20H26O8-O+C5H12N3O+H+, C27H40O9+H+, C20H28O8-O+C5H12N3O+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C5H8O3,M[M]+,-O+C5H12N3O,C5H8O3-O+C5H12N3O+,230.1499179,0.73025554,0.05,0.7371078466306247,0.9919218360369166,0.9987720473319938,"2-Hydroxyethyl Prop-2-Enoate, 5-(hydroxymethyl)oxolan-2-one, ethyl 2-oxopropanoate, Alpha-Ketovaline","CNP0080032, CNP0117294, CNP0125982, CNP0207859",0,59659.05469,42318600,4,1,,,C15H22Si+
Iowa State University,gta3619,2025-06-19_16h57m41s,C6H12O7,M[M]+,-O+C5H12N3O,C6H12O7-O+C5H12N3O+,310.1608765,0.7234657,0.05,0.7378838560040001,0.9820857903156155,0.998344671,Gulonate,CNP0198480,0,47277.16406,31568362,1,6,,,"C23H19N+H+, C14H20N4O4+H+, C20H22O3+H+, C16H23NO5+, C18H21N3O2+, C13H8O2-O+C5H12N3O+H+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C6H12O,M[M]+,-O+C5H12N3O,C6H12O-O+C5H12N3O+,214.19138879099998,0.72074026,0.05,0.7296289114714176,0.9888837419707884,0.9989218328840971,"3-methylpentan-2-one, hex-1-en-3-ol, hex-2-en-1-ol, Leaf Alcohol, hexanal, Homoprenol","CNP0151175, CNP0193104, CNP0254124, CNP0255718, CNP0304790, CNP0410779",0,38343,28315030,6,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C8H6O4,M[M]+,-O+C5H12N3O,C8H6O4-O+C5H12N3O+,280.1291825,0.7165531,0.05,0.7263447591605341,0.9880406994637191,0.9984601134653236,"Isophthalic Acid, Piperonylic Acid, Phthalic Acid","CNP0265672, CNP0322584, CNP0324589",0,31979.51953,22597628,3,1,,,C15H20O5+
Iowa State University,gta3619,2025-06-19_16h57m41s,C27H41NO4,M[M]+,-O+C5H12N3O,C27H41NO4-O+C5H12N3O+,557.4061326,0.71454805,0.05,0.7679412843473751,0.9412681420416672,0.9885304659498207,"10,12,14-trihydroxy-6,10,23-trimethyl-4-azahexacyclo[12.11.0.0??,????.0???,???.0?????,?????.0?????,????]pentacos-18-en-20-one, Yibeissine, 1-Hydroxy-5,6-Dihydrojervine","CNP0180306, CNP0201188, CNP0297061",0,18794.9043,378279.5,3,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C7H6O3,M[M]+,-O+C5H12N3O,C7H6O3-O+C5H12N3O+,252.1342678,0.71187156,0.05,0.7225351086282037,0.9862570474938436,0.9989702649542983,"2,3-Dihydroxybenzaldehyde, Catechaldehyde, 3-hydroxybenzoic acid, Sesamol, Saligel, Paraben, 2,4-dihydroxybenzaldehyde","CNP0104242, CNP0203672, CNP0217243, CNP0223104, CNP0230203, CNP0253685, CNP0382408",0,39616.29688,21966168,7,2,,,"C14H20O4+, C17H20Si+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C14H14O6,M[M]+,-O+C5H12N3O,C14H14O6-O+C5H12N3O+,392.18161195500005,0.7089469,0.05,0.7235975635282557,0.9815601589136433,0.9981588816911012,"Coumarleucasin, Dihydroplumericinic Acid","CNP0310682, CNP0327725",0,28903.96289,22199532,2,2,,,"C21H28O7+, C17H11NO3-O+C5H12N3O+H+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C27H40O9,M[M]+,-O+C5H12N3O,C27H40O9-O+C5H12N3O+,622.3698066469999,0.6998442,0.05,0.7237824239323295,0.9688461234360601,0.9980182926829269,"3a-hydroxy-9a,11a-dimethyl-1-(2-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}acetyl)-1H,2H,3H,3aH,3bH,4H,5H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-7-one, 4,5-bis(acetyloxy)-2-methyl-6-{[6-methyl-2-(4-methylcyclohex-3-en-1-yl)-5-oxohept-6-en-2-yl]oxy}oxan-3-yl acetate","CNP0183282, CNP0187070",0,14899.10449,7127577,2,4,,,"C28H36N4O5-O+C5H12N3O+, C34H54O10+, C30H37NO6-O+C5H12N3O+, C30H37NO6-O+C5H12N3O+H+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C23H23NO4,M[M]+,-O+C5H12N3O,C23H23NO4-O+C5H12N3O+,491.26528200300004,0.69696724,0.05,0.7178302314861339,0.9725790459281732,0.9983106716110425,"Atalaphyllinine, Ficuseptine B, Cycloatalaphylline A","CNP0147935, CNP0207321, CNP0423730",0,19737.22461,10301994,3,2,,,"C20H24O7-O+C5H12N3O+H+, C27H38O8+H+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C6H10O6,M[M]+,-O+C5H12N3O,C6H10O6-O+C5H12N3O+,292.1503118,0.693756,0.05,0.71774127,0.9686373619937451,0.9978783592644979,"Gluconolactone, 2,3,4,5,6-pentahydroxycyclohexan-1-one, L-Gulonolactone","CNP0122154, CNP0125258, CNP0339002",0,44735.52344,35219888,3,2,,,"C20H20O2+H+, C18H19N3O+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C28H28O18,M[M]+,-O+C5H12N3O,C28H28O18-O+C5H12N3O+,766.2301378,0.6930416,0.05,0.7313396407192001,0.9526045983657105,0.9947811447811448,"Chrysoeriol 7,4'-Diglucuronide, 5-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-3,4-dihydroxy-6-{[5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxo-4H-chromen-7-yl]oxy}oxane-2-carboxylic acid","CNP0273729, CNP0278242",0,10567.23633,1549923,2,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C42H72O16,M[M]+,-O+C5H12N3O,C42H72O16-O+C5H12N3O+,946.58461,0.68868405,0.05,0.7262615383398856,0.9526033784183445,0.9954394693200663,"Tenacissoside L, Floralginsenoside B, Floralginsenoside A","CNP0134353, CNP0152988, CNP0296389",0,9353.640625,1870762.75,3,5,,,"C42H70O16-O+C5H12N3O+, C42H70O16-O+C5H12N3O+H+, C42H74O16-O+C5H12N3O+, C45H67NO13-O+C5H12N3O+H+, C42H72O16-O+C5H12N3O+H+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C14H12O6,M[M]+,-O+C5H12N3O,C14H12O6-O+C5H12N3O+,390.1659619,0.68458647,0.05,0.7038181105222809,0.9742869124365349,0.9983458288706414,"Caesalpiniaphenol D, Rubralactone, 4,6,3',4'-Tetrahydroxy-2-Methoxybenzophenone, Annulatophenone, Halfordin","CNP0135913, CNP0208695, CNP0217803, CNP0309164, CNP0405810",0,27042.9082,17387118,5,2,,,"C21H24O7+H+, C21H26O7+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C5H10O5,M[M]+,-O+C5H12N3O,C5H10O5-O+C5H12N3O+,264.1553972,0.6757719,0.1,0.6849503220324641,0.9878099262299029,0.9987750056192403,"Ribose, Beta-D-Apiose, D-Xyl","CNP0207148, CNP0220426, CNP0260454",0,46858.75391,32784602,3,1,,,C17H19N3+
Iowa State University,gta3619,2025-06-19_16h57m41s,C35H48O6,M[M]+,-O+C5H12N3O,C35H48O6-O+C5H12N3O+,678.4476630429999,0.669609,0.1,0.7195598212936932,0.9323026534437927,0.9981537837289511,"3-{7-hydroxy-2,3-dimethyl-8-[5-methyl-2-(propan-2-ylidene)hexyl]-8-(3-methylbut-2-en-1-yl)-4,5-dioxo-3,4,4a,5,8,8a-hexahydro-2H-1-benzopyran-6-yl}-3-phenylpropanoic acid",CNP0107683,0,24678.24805,8256976,1,1,,,C32H46N4O5-O+C5H12N3O+
Iowa State University,gta3619,2025-06-19_16h57m41s,C37H50O6,M[M]+,-O+C5H12N3O,C37H50O6-O+C5H12N3O+,704.4633131,0.66818684,0.1,0.7140354915142854,0.9374451528908457,0.9982337973357281,Egonol Oleate,CNP0316696,0,39448.49219,18137976,1,2,,,"C33H52O9-O+C5H12N3O+, C38H46N4O2-O+C5H12N3O+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C28H36N4O5,M[M]+,-O+C5H12N3O,C28H36N4O5-O+C5H12N3O+,622.371144,0.6670448,0.1,0.6947952224326932,0.9619649332520218,0.9980192991366176,(+)-N(6)-Hydroxyaphelandrine,CNP0163670,0,14899.10449,7128269,1,4,,,"C27H40O9-O+C5H12N3O+, C34H54O10+, C30H37NO6-O+C5H12N3O+, C30H37NO6-O+C5H12N3O+H+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C8H10O4,M[M]+,-O+C5H12N3O,C8H10O4-O+C5H12N3O+,284.1604826,0.65641534,0.1,0.6671852961293614,0.9854751396567359,0.9983586284429454,"Dictafolin B, Penicillic Acid, Dhpg, Zanthopyranone, 5-(methoxymethyl)benzene-1,2,3-triol, 2,6-dimethoxybenzene-1,4-diol","CNP0144119, CNP0162231, CNP0188951, CNP0194493, CNP0298714, CNP0396396",0,31112.71875,25794634,6,1,,,C15H24O5+
Iowa State University,gta3619,2025-06-19_16h57m41s,C25H26O15,M[M]+,-O+C5H12N3O,C25H26O15-O+C5H12N3O+,680.2297439189999,0.646383,0.1,0.6828536734732313,0.9506637844617167,0.9957156308851224,"Polifolioside, Quercetin 3-Apiosyl-(1->2)-Xyloside, Herbacetin 8,4'-Dixyloside, 6-Hydroxyluteolin 7-Xylosyl-(1->2)-Xyloside","CNP0103560, CNP0135070, CNP0184555, CNP0250234",0,12050.62012,1723157.125,4,2,,,"C32H40O16+, C32H22O10-O+C5H12N3O+H+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C10H14N2O2,M[M]+,-O+C5H12N3O,C10H14N2O2-O+C5H12N3O+,308.20810147500003,0.6452602,0.1,0.6664124856943104,0.9699041927212254,0.9983043079743354,"1,7-diazatricyclo[7.3.0.0??,???]dodecane-2,8-dione",CNP0244435,0,23867.80859,7214239,1,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C40H59NO6,M[M]+,-O+C5H12N3O,C40H59NO6-O+C5H12N3O+,763.5368123949999,0.63897634,0.1,0.6900446047779204,0.9276415201374151,0.998222638,Spirolide H,CNP0211084,0,24859.01367,12458984,1,1,,,C37H60O9-O+C5H12N3O+H+
Iowa State University,gta3619,2025-06-19_16h57m41s,C32H26O6,M[M]+,-O+C5H12N3O,C32H26O6-O+C5H12N3O+,620.2755123389999,0.63704705,0.1,0.6873568426261405,0.9279441689359866,0.9987744205800267,"2,2'-Dihydroxy-4,7,4',7'-Tetramethoxy-1,1'-Biphenanthrene",CNP0280777,0,20012.2832,11588570,1,6,,,"C25H28O11-O+C5H12N3O+H+, C32H42O12+, C35H39NO9+H+, C32H42O12+H+, C24H29NO11-O+C5H12N3O+, C38H38N2O6+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C27H28O16,M[M]+,-O+C5H12N3O,C27H28O16-O+C5H12N3O+,722.2403086029999,0.6330532,0.1,0.672476166,0.9452522771370158,0.9958996623251326,"6-[(4,7-dihydroxy-3-methyl-9,10-dioxo-9,10-dihydroanthracen-2-yl)oxy]-3,4-dihydroxy-5-[(3,4,5,6-tetrahydroxyoxan-2-yl)oxy]oxan-2-yl acetate, 6''-O-(3-Hydroxy-3-Methylglutaroyl)Hyperin, Kaempferol 3-Rhamnoside-7-Galacturonide, 9,10-dioxo-4,5-bis({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})-9,10-dihydroanthracene-2-carboxylic acid","CNP0076657, CNP0182026, CNP0268827, CNP0364093",0,9647.813477,1599310.25,4,1,,,C34H42O17+
Iowa State University,gta3619,2025-06-19_16h57m41s,C18H18O6,M[M]+,-O+C5H12N3O,C18H18O6-O+C5H12N3O+,444.21291208300005,0.6326198,0.1,0.6473799900150284,0.9787977959390444,0.9983676685804346,"1-{5'-acetyl-2',6-dihydroxy-3',5-dimethoxy-[1,1'-biphenyl]-3-yl}ethan-1-one, Isoamericanol A, Sellowin B, 4-[4-(3,4-dihydroxyphenyl)-hexahydrofuro[3,4-c]furan-1-yl]benzene-1,2-diol, Odoricarpan, Samaderin A, Ficusal, Uncinanone E, 2,3-Dihydro-2-(4-Hydroxyphenyl)-5,6,7-Trimethoxy-4H-1-Benzopyran-4-One, 3-hydroxy-5,7-dimethoxy-2-(4-methoxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-one, Bussealin E, 3',4'-Methylenedioxy Epicatechin 5,7-Dimethyl Ether, Isodidymocarpin, Isopedicin, Nigrolineaxanthone D, Pterolinus F, Americanol A, 9-O-Methylphilenopteran, Methoxymatteucin, 3,2'-Dihydroxy-4,4',6'-Trimethoxychalcone, Melilotocarpan C, (2R)-5-Hydroxy-7,2',3'-Trimethoxyflavanone, 5-Hydroxy-6,7,8-Trimethoxyflavanone, 7-hydroxy-3-(2,3,4-trimethoxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-one, Cerasin, (2R)-572'-Trihydroxy-3'-Methoxy-68-Dimethylflavanone, 4,2'-Dihydroxy-3',4',6'-Trimethoxychalcone, 4,6'-Dihydroxy-2',3',4'-Trimethoxychalcone, 3,5,7-trihydroxy-3-[(4-hydroxyphenyl)methyl]-6,8-dimethyl-3,4-dihydro-2H-1-benzopyran-4-one, 4-Hydroxy-2,3,9-Trimethoxypterocarpan, 1-(2,4-dihydroxy-3,6-dimethoxyphenyl)-3-(2-methoxyphenyl)prop-2-en-1-one, Colutequinone, Acetylshikonin, Velutin, ethyl 5,7-dihydroxy-2-(4-hydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-8-carboxylate, Colutequinone B, Podolactone E, Confusaridin, 1,3,5-Trihydroxy-4-(3-Hydroxy-3-Methylbutyl)Xanthone, Pedicin, Hamiltone A, 3,5-Dimethoxy-3-(1,1-Dimethylprop-2-Enyl)-3,4-Dihydropsoralen-4-One, 7-hydroxy-3-(2,4,5-trimethoxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-one, Cerasinone, 5-Hydroxy-6,7,4'-Trimethoxyflavanone, 5-Hydroxy-7,8,4'-Trimethoxyflavanone, 5,7-dihydroxy-2-(2-hydroxy-4-methoxyphenyl)-6,8-dimethyl-3,4-dihydro-2H-1-benzopyran-4-one, 7-Hydroxy-5,8,2'-Trimethoxyflavanone, Angulifolin C, Kwangsienin A","CNP0077288, CNP0106949, CNP0111822, CNP0114055, CNP0115718, CNP0126033, CNP0132171, CNP0135261, CNP0136442, CNP0136496, CNP0151548, CNP0151883, CNP0156779, CNP0156890, CNP0163284, CNP0170932, CNP0172570, CNP0173409, CNP0180038, CNP0181234, CNP0182058, CNP0183813, CNP0201419, CNP0206541, CNP0210770, CNP0222613, CNP0222684, CNP0225248, CNP0225567, CNP0236846, CNP0246522, CNP0246698, CNP0258683, CNP0270185, CNP0270538, CNP0286002, CNP0286538, CNP0288465, CNP0289393, CNP0290585, CNP0295238, CNP0302214, CNP0302332, CNP0331944, CNP0357801, CNP0359413, CNP0362821, CNP0379100, CNP0384146, CNP0397304",0,19953.26172,16682236,50,3,,,"C19H14N4O2-O+C5H12N3O+, C13H16FN3O6-O+C5H12N3O+H+, C25H32O7+"
Iowa State University,gta3619,2025-06-19_16h57m41s,C12H24O,M[M]+,-O+C5H12N3O,C12H24O-O+C5H12N3O+,298.2852892,0.62254286,0.1,0.6482104624361863,0.9612365494597566,0.9991321354357658,"3-methylundecan-2-one, 2-methylundecanal, 2-Dodecanone, dodecanal, dodec-7-en-1-ol","CNP0076849, CNP0086491, CNP0168691, CNP0211650, CNP0260521",0,27571.57422,7276380,5,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C7H8O3,M[M]+,-O+C5H12N3O,C7H8O3-O+C5H12N3O+,254.1499179,0.6105901,0.1,0.6234572447467276,0.9814704568725511,0.9978513770180437,"1-[5-(hydroxymethyl)furan-2-yl]ethan-1-one, 2-Methoxyhydroquinone, 5-(methoxymethyl)furan-2-carbaldehyde, Furan-2-Ylmethyl Acetate","CNP0125876, CNP0204166, CNP0331819, CNP0413526",0,23970.78711,17754906,4,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C18H30O4,M[M]+,-O+C5H12N3O,C18H30O4-O+C5H12N3O+,424.31698322700004,0.60724616,0.1,0.6368485042121493,0.9561104398066451,0.9972879399884593,"1-(3,4-dimethoxyphenyl)decane-3,5-diol, 13(S)-Hydroperoxylinolenic Acid, 11,14-dihydroxyoctadec-9-en-12-ynoic acid, 10-methoxyheptadeca-4,6-diyne-3,8,9-triol, Sterebin A, 11-hydroxy-11-[3-(pent-2-en-1-yl)oxiran-2-yl]undec-9-enoic acid, 6,9-Octadecadienedioic Acid","CNP0146318, CNP0273684, CNP0285595, CNP0286614, CNP0293342, CNP0375383, CNP0426112",0,12994.5166,4383992,7,0,,,
Iowa State University,gta3619,2025-06-19_16h57m41s,C4H8O4,M[M]+,-O+C5H12N3O,C4H8O4-O+C5H12N3O+,234.14483252299996,0.60534716,0.1,0.6113829575144644,0.9914810706868525,0.9986349317465874,"Erythrose, 3,4-dihydroxybutanoic acid","CNP0166180, CNP0269358",0,33447.39844,22101088,2,1,,,C13H18N2O2+H+
Iowa State University,gta3619,2025-06-19_16h57m41s,C12H22O3,M[M]+,-O+C5H12N3O,C12H22O3-O+C5H12N3O+,328.2594684,0.60361797,0.1,0.6273147983521158,0.9632732915309805,0.9989116679321691,"2-propyl-1,3-dioxaspiro[5.5]undecan-9-ol",CNP0245362,0,19538.60938,7617254,1,1,,,C19H36O4+
